,start,end,activity
5975,1388091240,1388091300,light_activity
5976,1388089980,1388091240,inactive
5977,1388089920,1388089980,light_activity
5978,1388089140,1388089920,inactive
5979,1388087880,1388089140,light_activity
5980,1388087340,1388087880,inactive
5981,1388087280,1388087340,light_activity
5982,1388086920,1388087280,inactive
5983,1388086500,1388086920,light_activity
5984,1388086080,1388086500,inactive
5985,1388086020,1388086080,light_activity
5986,1388084340,1388086020,inactive
5987,1388084280,1388084340,light_activity
5988,1388083800,1388084280,inactive
5989,1388083680,1388083800,light_activity
5990,1388083320,1388083680,inactive
5991,1388083020,1388083320,light_activity
5992,1388082360,1388083020,inactive
5993,1388081160,1388082360,off_wrist
5994,1388080980,1388081160,light_activity
5995,1388079900,1388080980,inactive
5996,1388079840,1388079900,light_activity
5997,1388078940,1388079840,inactive
5998,1388078760,1388078940,light_activity
5999,1388078400,1388078760,inactive
6000,1388078280,1388078400,light_activity
6001,1388077500,1388078280,inactive
6002,1388077320,1388077500,light_activity
6003,1388077140,1388077320,inactive
6004,1388077080,1388077140,light_activity
6005,1388076900,1388077080,inactive
6006,1388076840,1388076900,light_activity
6007,1388076180,1388076840,inactive
6008,1388076060,1388076180,light_activity
6009,1388040600,1388076060,sleep
6010,1388217420,1388218800,inactive
6011,1388217240,1388217420,light_activity
6012,1388217060,1388217240,inactive
6013,1388216700,1388217060,light_activity
6014,1388216460,1388216700,inactive
6015,1388216400,1388216460,light_activity
6016,1388215740,1388216400,moderate_activity
6017,1388215500,1388215740,inactive
6018,1388215440,1388215500,light_activity
6019,1388214960,1388215440,inactive
6020,1388214900,1388214960,light_activity
6021,1388214660,1388214900,inactive
6022,1388214300,1388214660,light_activity
6023,1388213700,1388214300,moderate_activity
6024,1388213340,1388213700,light_activity
6025,1388213160,1388213340,inactive
6026,1388213040,1388213160,light_activity
6027,1388212740,1388213040,inactive
6028,1388212560,1388212740,light_activity
6029,1388212260,1388212560,inactive
6030,1388212020,1388212260,light_activity
6031,1388211540,1388212020,inactive
6032,1388210880,1388211540,light_activity
6033,1388210460,1388210880,inactive
6034,1388210280,1388210460,light_activity
6035,1388209500,1388210280,inactive
6036,1388208900,1388209500,light_activity
6037,1388206560,1388208900,inactive
6038,1388206500,1388206560,light_activity
6039,1388199780,1388206500,inactive
6040,1388199540,1388199780,light_activity
6041,1388193720,1388199540,inactive
6042,1388193660,1388193720,light_activity
6043,1388192280,1388193660,inactive
6044,1388192220,1388192280,light_activity
6045,1388191140,1388192220,inactive
6046,1388191080,1388191140,light_activity
6047,1388189160,1388191080,inactive
6048,1388189100,1388189160,light_activity
6049,1388188920,1388189100,inactive
6050,1388188860,1388188920,light_activity
6051,1388185980,1388188860,inactive
6052,1388185920,1388185980,light_activity
6053,1388185680,1388185920,inactive
6054,1388185380,1388185680,light_activity
6055,1388184720,1388185380,inactive
6056,1388184420,1388184720,light_activity
6057,1388184000,1388184420,inactive
6058,1388183820,1388184000,light_activity
6059,1388183400,1388183820,inactive
6060,1388182140,1388183400,light_activity
6061,1388181480,1388182140,inactive
6062,1388181300,1388181480,light_activity
6063,1388180220,1388181300,inactive
6064,1388180100,1388180220,light_activity
6065,1388179260,1388180100,moderate_activity
6066,1388179080,1388179260,light_activity
6067,1388177760,1388179080,inactive
6068,1388177700,1388177760,light_activity
6069,1388176320,1388177700,inactive
6070,1388175900,1388176320,light_activity
6071,1388175360,1388175900,inactive
6072,1388174160,1388175360,light_activity
6073,1388173740,1388174160,inactive
6074,1388173680,1388173740,light_activity
6075,1388172540,1388173680,inactive
6076,1388172480,1388172540,light_activity
6077,1388172300,1388172480,inactive
6078,1388172120,1388172300,light_activity
6079,1388171220,1388172120,inactive
6080,1388171040,1388171220,light_activity
6081,1388169900,1388171040,off_wrist
6082,1388169720,1388169900,light_activity
6083,1388167740,1388169720,inactive
6084,1388167680,1388167740,light_activity
6085,1388166900,1388167680,inactive
6086,1388166360,1388166900,light_activity
6087,1388164320,1388166360,inactive
6088,1388164200,1388164320,light_activity
6089,1388162820,1388164200,inactive
6090,1388162340,1388162820,light_activity
6091,1388162100,1388162340,inactive
6092,1388161920,1388162100,light_activity
6093,1388161740,1388161920,inactive
6094,1388161320,1388161740,light_activity
6095,1388160900,1388161320,inactive
6096,1388159820,1388160900,light_activity
6097,1388159580,1388159820,inactive
6098,1388126100,1388159580,sleep
6099,1388299560,1388331420,sleep
6100,1388299500,1388299560,light_activity
6101,1388299020,1388299500,inactive
6102,1388298600,1388299020,light_activity
6103,1388298360,1388298600,inactive
6104,1388297760,1388298360,light_activity
6105,1388297040,1388297760,moderate_activity
6106,1388296980,1388297040,light_activity
6107,1388296320,1388296980,inactive
6108,1388296260,1388296320,light_activity
6109,1388295900,1388296260,inactive
6110,1388295840,1388295900,light_activity
6111,1388295540,1388295840,inactive
6112,1388295480,1388295540,light_activity
6113,1388295240,1388295480,inactive
6114,1388295180,1388295240,light_activity
6115,1388294700,1388295180,inactive
6116,1388294580,1388294700,light_activity
6117,1388294340,1388294580,inactive
6118,1388293860,1388294340,light_activity
6119,1388292660,1388293860,inactive
6120,1388292240,1388292660,light_activity
6121,1388290560,1388292240,inactive
6122,1388290440,1388290560,light_activity
6123,1388289960,1388290440,inactive
6124,1388289840,1388289960,light_activity
6125,1388289540,1388289840,inactive
6126,1388289480,1388289540,light_activity
6127,1388289300,1388289480,inactive
6128,1388288760,1388289300,light_activity
6129,1388287920,1388288760,inactive
6130,1388287860,1388287920,light_activity
6131,1388287500,1388287860,inactive
6132,1388287320,1388287500,light_activity
6133,1388286960,1388287320,inactive
6134,1388286900,1388286960,light_activity
6135,1388284800,1388286900,inactive
6136,1388284740,1388284800,light_activity
6137,1388284440,1388284740,inactive
6138,1388284380,1388284440,light_activity
6139,1388284200,1388284380,inactive
6140,1388284140,1388284200,light_activity
6141,1388283180,1388284140,moderate_activity
6142,1388282820,1388283180,light_activity
6143,1388281740,1388282820,inactive
6144,1388281620,1388281740,light_activity
6145,1388278080,1388281620,inactive
6146,1388277840,1388278080,light_activity
6147,1388277660,1388277840,inactive
6148,1388277600,1388277660,light_activity
6149,1388277120,1388277600,inactive
6150,1388276880,1388277120,light_activity
6151,1388276700,1388276880,inactive
6152,1388276580,1388276700,light_activity
6153,1388276220,1388276580,inactive
6154,1388275680,1388276220,light_activity
6155,1388275500,1388275680,inactive
6156,1388275440,1388275500,light_activity
6157,1388272500,1388275440,inactive
6158,1388272380,1388272500,light_activity
6159,1388271000,1388272380,inactive
6160,1388270880,1388271000,light_activity
6161,1388270520,1388270880,inactive
6162,1388270280,1388270520,light_activity
6163,1388268540,1388270280,inactive
6164,1388268420,1388268540,light_activity
6165,1388267520,1388268420,inactive
6166,1388267460,1388267520,light_activity
6167,1388267100,1388267460,inactive
6168,1388266500,1388267100,light_activity
6169,1388266080,1388266500,inactive
6170,1388266020,1388266080,light_activity
6171,1388264760,1388266020,moderate_activity
6172,1388264400,1388264760,light_activity
6173,1388264220,1388264400,inactive
6174,1388263620,1388264220,light_activity
6175,1388262660,1388263620,inactive
6176,1388262360,1388262660,light_activity
6177,1388261220,1388262360,inactive
6178,1388261160,1388261220,light_activity
6179,1388260260,1388261160,inactive
6180,1388259600,1388260260,light_activity
6181,1388259240,1388259600,inactive
6182,1388257440,1388259240,moderate_activity
6183,1388257200,1388257440,light_activity
6184,1388256900,1388257200,inactive
6185,1388256840,1388256900,light_activity
6186,1388256660,1388256840,inactive
6187,1388256600,1388256660,light_activity
6188,1388255460,1388256600,moderate_activity
6189,1388255400,1388255460,light_activity
6190,1388254980,1388255400,inactive
6191,1388254920,1388254980,light_activity
6192,1388252820,1388254920,moderate_activity
6193,1388252280,1388252820,light_activity
6194,1388252100,1388252280,inactive
6195,1388251920,1388252100,light_activity
6196,1388250300,1388251920,inactive
6197,1388250000,1388250300,light_activity
6198,1388249700,1388250000,inactive
6199,1388248440,1388249700,light_activity
6200,1388247240,1388248440,moderate_activity
6201,1388246280,1388247240,off_wrist
6202,1388244420,1388246280,inactive
6203,1388219760,1388244420,sleep
6204,1388219400,1388219760,inactive
6205,1388219340,1388219400,light_activity
6206,1388218860,1388219340,inactive
6207,1388218800,1388218860,light_activity
6208,1388217420,1388218800,inactive
6209,1388388840,1388419740,sleep
6210,1388388660,1388388840,light_activity
